PLAYER_ID	POSITION	GP	GS	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS
201144	Guard	818	782	26527.0	4317	9835	0.438942	1139	3041	0.374547	2355	2881	0.817424	358	2064	2422	4632	1181	166	1642	1614	12128
1626192	Guard	262	8	4037.0	466	1056	0.441287	193	565	0.341592	96	123	0.780487	156	548	704	326	79	74	139	276	1221
1626188	Guard	154	28	2369.0	430	915	0.469945	161	388	0.414948	50	65	0.76923	39	245	284	268	46	5	118	184	1071
202326	Center	565	543	18079.0	4283	9295	0.460785	342	1031	0.331716	3098	4205	0.736741	1565	4566	6131	1832	805	697	2000	2175	12006
203496	Forward	374	327	11156.0	1588	3908	0.406345	874	2438	0.35849	720	887	0.811724	343	1746	2089	562	622	304	649	1139	4770
203459	Guard-Forward	377	113	9070.0	1222	2874	0.425191	614	1584	0.387626	384	462	0.831168	108	960	1068	432	223	104	284	761	3442
1628470	Forward	153	58	2799.0	293	658	0.445288	100	323	0.309597	89	134	0.664179	168	346	514	120	63	88	81	325	775
203109	Forward	588	289	14474.0	1929	4608	0.418619	814	2437	0.334017	912	1171	0.778821	430	1968	2398	895	568	187	515	1166	5584
1629633	Guard-Forward	49	35	1208.0	178	461	0.386117	49	180	0.272222	43	95	0.452631	56	113	169	93	49	33	65	97	448
203552	Guard	239	66	5219.0	833	1783	0.46719	393	908	0.432819	231	271	0.852398	82	380	462	408	164	29	231	343	2290
201939	Guard	698	692	23972.0	5676	11915	0.476374	2492	5727	0.435131	2552	2819	0.905285	490	2662	3152	4614	1205	156	2178	1731	16396
203584	Guard	329	20	4938.0	753	1873	0.402028	546	1372	0.397959	142	176	0.806818	73	362	435	182	97	21	184	420	2194
203076	Forward-Center	508	503	17554.0	4537	8780	0.516742	227	722	0.314404	2866	3574	0.801902	1296	3991	5287	1119	702	1223	973	1209	12167
202334	Center-Forward	665	95	13221.0	1735	3056	0.567735	0	4	0.0	727	1248	0.582532	1524	2903	4427	507	332	544	520	1654	4197
1629056	Guard	51	1	867.0	145	300	0.483333	71	170	0.417647	35	38	0.921052	37	136	173	92	27	10	50	81	396
201942	Guard-Forward	802	790	27391.0	5781	12653	0.456887	340	1202	0.282861	4190	5057	0.828554	601	2884	3485	2811	793	233	1646	1815	16092
203473	Center	384	186	6962.0	967	1855	0.521293	147	430	0.34186	359	492	0.729674	603	1679	2282	266	206	327	378	965	2440
203521	Guard	423	88	8595.0	843	2170	0.388479	386	1051	0.367269	298	355	0.839436	155	596	751	1531	197	19	528	808	2370
1628978	Guard	72	20	1430.0	206	467	0.441113	77	247	0.31174	52	68	0.764705	60	213	273	136	82	18	74	116	541
1627767	Forward-Center	167	1	2005.0	370	623	0.5939	2	6	0.333333	140	184	0.760869	167	541	708	73	52	68	103	250	882
1628977	Guard	81	5	1112.0	159	354	0.449152	9	52	0.173076	62	98	0.632653	62	141	203	35	46	16	54	144	389
203476	Center	498	204	11026.0	1511	3021	0.500165	108	307	0.351791	805	1019	0.78999	931	2137	3068	687	413	489	587	1139	3935
203915	Guard	303	116	7717.0	1240	3017	0.411004	414	1289	0.321179	943	1189	0.793103	127	693	820	1464	208	85	527	709	3837
1629029	Forward-Guard	115	115	3729.0	914	2066	0.4424	294	906	0.324503	642	873	0.735395	147	824	971	802	122	32	426	242	2764
1629652	Guard	16	8	335.0	35	84	0.416666	13	41	0.317073	16	22	0.727272	6	15	21	12	14	1	12	45	99
1628422	Guard	161	42	3254.0	475	1125	0.422222	202	560	0.360714	111	153	0.72549	51	376	427	218	91	16	108	209	1263
1629635	Forward	25	17	501.0	66	158	0.417721	19	63	0.301587	25	36	0.694444	15	68	83	11	14	7	24	55	176
1628408	Guard-Forward	20	0	227.0	39	95	0.410526	8	31	0.258064	7	11	0.636363	11	34	45	28	8	3	11	25	93
201609	Guard	797	509	22331.0	4059	8733	0.464788	954	2612	0.365237	1971	2586	0.76218	577	1852	2429	3844	793	148	1800	1846	11043
203083	Center	591	540	18364.0	3603	6655	0.541397	11	89	0.123595	1314	2855	0.460245	2834	5365	8199	764	823	927	1143	1882	8531
201162	Forward	882	286	19965.0	2402	5174	0.464244	879	2231	0.393993	934	1276	0.731974	799	2015	2814	1380	705	166	759	1623	6617
1627739	Guard	227	126	5516.0	771	1827	0.422003	127	415	0.306024	215	296	0.726351	90	670	760	948	351	101	411	676	1884
201142	Forward	849	849	31304.0	7814	15859	0.492717	1570	4122	0.380883	5742	6506	0.882569	617	5375	5992	3486	948	941	2653	1618	22940
1629035	Guard	31	0	294.0	33	103	0.320388	19	62	0.306451	11	13	0.846153	5	35	40	22	10	3	15	27	96
201961	Guard	669	166	14058.0	1957	4793	0.408303	991	2629	0.376949	468	554	0.844765	214	1241	1455	734	367	50	452	764	5373
203954	Center-Forward	193	193	5932.0	1555	3240	0.479938	225	708	0.317796	1308	1647	0.794171	454	1773	2227	608	139	355	684	653	4643
203516	Forward	327	85	6491.0	721	1585	0.454889	251	705	0.356028	393	496	0.792338	322	711	1033	286	198	96	238	651	2086
1629234	Forward-Center	30	0	152.0	24	40	0.6	0	0	0.0	14	16	0.875	12	38	50	9	2	6	12	16	62
1628980	Guard-Forward	57	2	617.0	63	186	0.338709	17	53	0.320754	25	30	0.833333	15	51	66	54	16	15	36	69	168
203957	Guard	234	69	4346.0	490	1210	0.404958	160	527	0.303605	197	258	0.763565	86	324	410	496	95	39	298	412	1337
1629605	Center	6	0	24.0	9	12	0.75	0	0	0.0	1	3	0.333333	0	11	11	0	0	2	3	5	19
202324	Forward	664	466	17042.0	3099	5865	0.528388	36	172	0.209302	1390	2098	0.662535	1678	3184	4862	760	517	847	936	1734	7624
1626245	Forward-Center	224	20	3282.0	407	712	0.571629	0	11	0.0	197	292	0.674657	342	573	915	164	62	49	141	328	1011
1628390	Guard	172	122	3640.0	321	766	0.41906	187	538	0.347583	55	72	0.763888	72	177	249	125	85	38	84	431	884
1628981	Forward-Center	43	11	530.0	75	147	0.510204	4	30	0.133333	24	39	0.615384	51	92	143	38	15	15	39	83	178
1627812	Guard	237	53	4980.0	688	1626	0.423124	274	742	0.369272	245	292	0.839041	64	449	513	565	154	25	210	333	1895
1627827	Forward	234	122	5587.0	566	1347	0.420193	237	724	0.327348	190	262	0.72519	323	652	975	263	166	93	188	468	1559
1627854	Guard	248	142	5362.0	797	1864	0.427575	395	1003	0.393818	175	221	0.791855	43	433	476	371	100	6	172	379	2164
203095	Guard-Forward	507	365	14359.0	2561	5719	0.447805	891	2375	0.375157	1081	1339	0.807318	217	1178	1395	1316	424	53	837	1239	7094
1628368	Guard	186	172	5579.0	1068	2387	0.447423	165	487	0.338809	589	823	0.715674	100	544	644	1134	254	82	511	461	2890
1626187	Guard	5	0	40.0	3	9	0.333333	2	7	0.285714	3	4	0.75	1	2	3	1	1	0	0	8	11
204025	Guard	272	81	4818.0	498	1221	0.407862	125	380	0.328947	244	332	0.734939	134	493	627	1092	188	24	360	483	1365
1628982	Guard-Forward	23	0	92.0	13	38	0.342105	4	13	0.307692	3	8	0.375	4	5	9	2	5	2	3	14	33
1628365	Guard	83	60	2074.0	348	781	0.445582	26	100	0.26	110	166	0.66265	61	227	288	354	93	18	145	172	832
1629117	Forward	14	1	88.0	6	21	0.285714	1	9	0.111111	6	10	0.6	5	7	12	4	5	4	6	14	19
1629655	Forward-Center	33	4	420.0	67	100	0.67	0	0	0.0	20	38	0.526315	39	39	78	14	9	42	18	60	154
201568	Forward	592	522	18367.0	2884	6760	0.426627	1162	3060	0.379738	2611	2991	0.872952	444	2468	2912	1216	466	239	786	1084	9541
204038	Guard	392	62	8959.0	1184	3000	0.394666	576	1570	0.366878	376	466	0.806866	193	819	1012	673	287	63	242	650	3320
1629636	Guard	51	51	1555.0	238	602	0.395348	96	267	0.35955	58	67	0.865671	23	77	100	191	37	1	136	78	630
201188	Center	830	816	27540.0	4526	9396	0.481694	374	1051	0.355851	2767	3562	0.77681	1371	4969	6340	2862	760	1191	1686	2413	12193
200752	Forward-Guard	926	777	30890.0	6041	13262	0.455511	949	2743	0.345971	2890	3625	0.797241	1298	4170	5468	2048	1127	711	2074	2213	15921
202331	Forward	634	586	21325.0	4280	9888	0.432847	1537	4051	0.379412	2567	3032	0.846635	577	3497	4074	2121	1112	280	1650	1711	12664
201959	Forward	785	426	19858.0	3117	6073	0.513255	25	115	0.217391	1245	1756	0.708997	1826	3113	4939	806	446	829	929	1997	7504
1628385	Forward-Center	82	4	1092.0	228	450	0.506666	0	6	0.0	72	107	0.672897	83	207	290	115	43	31	95	205	528
1628983	Guard-Forward	133	124	3989.0	701	1498	0.467957	112	320	0.35	367	453	0.810154	94	456	550	433	158	79	242	262	1881
203497	Center	454	362	13313.0	1943	3052	0.636631	0	3	0.0	1387	2207	0.628454	1489	3480	4969	620	310	991	735	1174	5273
1629164	Guard	38	1	359.0	58	156	0.371794	20	63	0.31746	29	31	0.935483	9	51	60	49	11	3	24	38	165
203932	Forward	386	297	10934.0	1839	4117	0.446684	421	1322	0.318456	770	1099	0.700636	605	1835	2440	867	296	240	534	779	4869
201569	Guard	655	506	21569.0	3705	8704	0.425666	1534	4135	0.370979	1961	2420	0.81033	273	1349	1622	1881	592	225	1298	1298	10905
1628984	Guard	97	44	2471.0	362	984	0.367886	215	599	0.358931	189	235	0.804255	47	197	244	512	69	15	181	147	1128
1626203	Guard-Forward	167	44	2701.0	245	643	0.381026	110	334	0.329341	102	141	0.723404	103	262	365	130	71	12	69	271	702
203924	Forward	434	163	10560.0	1384	2997	0.461795	344	996	0.345381	834	1260	0.661904	416	1268	1684	454	251	497	402	985	3946
1627982	Guard	7	0	109.0	12	43	0.279069	3	13	0.230769	7	11	0.636363	3	9	12	14	8	2	12	9	34
201980	Guard	668	592	16959.0	2125	5013	0.423897	1255	3125	0.4016	487	602	0.80897	396	1946	2342	1061	669	530	681	1175	5992
203110	Forward	572	424	16110.0	1869	4290	0.435664	519	1623	0.319778	896	1264	0.70886	647	3299	3946	2826	786	608	1175	1585	5153
101123	Guard-Forward	658	118	13026.0	2312	5546	0.416877	962	2668	0.360569	826	1010	0.817821	318	1321	1639	596	335	199	721	1228	6412
203210	Forward-Center	341	151	7501.0	1058	2247	0.47085	243	661	0.367624	433	564	0.76773	636	1472	2108	314	195	148	393	919	2792
1629750	Guard-Forward	40	1	370.0	48	93	0.516129	6	23	0.260869	22	34	0.647058	16	50	66	21	21	5	16	36	124
201933	Forward	622	622	21672.0	5049	10134	0.498223	407	1223	0.332788	2974	4283	0.694373	1345	4156	5501	2749	553	321	1617	1777	13479
1629741	Guard	32	0	430.0	50	135	0.37037	20	70	0.285714	19	21	0.904761	12	50	62	40	11	7	34	31	139
1629657	Guard	2	0	4.0	1	2	0.5	0	1	0.0	0	0	0.0	0	0	0	0	0	0	0	0	2
1629060	Forward	26	26	755.0	151	311	0.48553	10	48	0.208333	47	56	0.839285	39	114	153	40	18	3	22	58	359
203501	Guard-Forward	451	214	11809.0	2089	4990	0.418637	868	2483	0.349577	903	1108	0.814981	155	1021	1176	822	284	65	501	763	5949
201935	Guard	812	599	27853.0	5984	13523	0.442505	2244	6160	0.364285	6099	7107	0.858168	636	3670	4306	5088	1267	428	2984	2132	20311
203090	Forward-Guard	525	315	12098.0	1504	3142	0.478676	317	972	0.326131	441	721	0.61165	625	1332	1957	485	515	352	461	1074	3766
1629607	Guard	3	0	8.0	1	4	0.25	0	2	0.0	0	0	0.0	0	0	0	0	0	0	0	0	2
1626149	Forward-Center	305	25	6321.0	1568	2555	0.613698	5	47	0.106382	675	1074	0.628491	529	949	1478	406	171	271	353	689	3816
203914	Guard	355	293	10263.0	1619	3575	0.452867	523	1465	0.356996	556	692	0.803468	222	699	921	757	442	78	445	632	4317
203925	Guard-Forward	311	151	7447.0	1136	2401	0.473136	569	1346	0.422734	288	366	0.786885	167	779	946	494	143	60	366	633	3129
202699	Forward	597	477	18339.0	3564	7571	0.470743	774	2139	0.361851	1502	1831	0.820316	585	3007	3592	1177	440	291	830	1195	9404
1627885	Guard	126	17	2032.0	274	627	0.437001	36	133	0.270676	132	191	0.691099	49	273	322	223	129	42	91	191	716
1628404	Guard	174	56	4418.0	525	1223	0.429272	260	729	0.356652	176	246	0.715447	122	668	790	237	160	75	157	375	1486
1628392	Center-Forward	49	2	472.0	63	104	0.605769	2	9	0.222222	29	40	0.725	49	85	134	31	15	24	28	95	157
2617	Forward	856	499	21531.0	2640	5390	0.489795	4	55	0.072727	1232	1631	0.755364	1606	4135	5741	728	422	249	803	2040	6516
1629637	Center-Forward	48	12	888.0	144	218	0.66055	1	4	0.25	99	158	0.626582	76	134	210	46	21	50	37	128	388
202330	Forward	623	461	19141.0	3248	7215	0.450173	819	2243	0.365135	2174	2641	0.823173	461	2229	2690	2143	615	252	1225	1088	9489
203089	Forward-Center	434	154	8564.0	1404	2610	0.537931	18	75	0.24	481	844	0.569905	788	1532	2320	485	203	632	481	975	3307
1629608	Center-Forward	4	0	11.0	1	5	0.2	0	1	0.0	2	2	1.0	2	5	7	0	1	0	1	6	4
1627823	Forward	191	37	2899.0	306	723	0.423236	141	404	0.349009	149	199	0.748743	149	452	601	118	68	44	95	210	902
1626195	Center-Forward	200	26	2852.0	539	1015	0.531034	29	84	0.345238	276	403	0.684863	375	696	1071	203	80	77	215	337	1383
1629639	Guard	46	6	1273.0	219	529	0.413988	99	252	0.392857	66	79	0.835443	14	172	186	91	29	7	72	58	603
1628987	Forward	6	0	13.0	0	5	0.0	0	4	0.0	0	0	0.0	0	2	2	1	0	0	0	1	0
1626209	Forward-Guard	313	69	5825.0	817	1973	0.41409	255	803	0.317559	301	370	0.813513	138	836	974	393	227	76	358	522	2190
1627741	Guard	294	194	8200.0	1735	3924	0.44215	788	1933	0.407656	395	458	0.862445	243	994	1237	636	223	80	496	592	4653
2403	Center-Forward	965	626	25234.0	4175	7621	0.547828	7	53	0.132075	2552	3864	0.660455	1688	4140	5828	1719	1041	721	1688	2934	10909
201588	Guard	770	447	21400.0	3045	6662	0.457069	946	2454	0.385493	1556	1940	0.802061	454	1932	2386	2456	700	215	970	1582	8592
203524	Forward	353	171	7814.0	719	1812	0.396799	285	844	0.337677	356	446	0.798206	236	905	1141	565	241	81	323	621	2079
1629658	Forward	12	0	94.0	13	29	0.448275	0	3	0.0	6	11	0.545454	13	17	30	4	5	0	4	10	32
1628988	Guard	97	19	1743.0	284	687	0.413391	116	301	0.385382	88	104	0.846153	23	151	174	252	56	24	100	157	772
201950	Guard	694	621	23058.0	4331	9593	0.451475	890	2516	0.353736	1412	1811	0.779679	593	2103	2696	4416	1036	352	1905	1585	10964
203200	Forward-Guard	408	164	9376.0	1167	2949	0.395727	591	1642	0.359926	402	487	0.825462	152	1037	1189	597	395	166	366	619	3327
1626178	Forward	273	149	6292.0	947	2121	0.446487	43	198	0.217171	668	905	0.738121	399	1167	1566	526	267	150	369	572	2605
1626158	Forward	263	57	4912.0	905	1549	0.584247	39	152	0.256578	364	501	0.726546	441	861	1302	249	162	255	210	663	2213
203918	Guard-Forward	341	248	9325.0	1536	3606	0.425956	583	1566	0.372286	592	706	0.838526	120	860	980	645	262	67	379	750	4247
201143	Center-Forward	832	828	27206.0	4910	9420	0.521231	429	1191	0.360201	1410	1872	0.753205	1768	5138	6906	2729	678	987	1315	1900	11659
1629659	Guard	2	0	5.0	0	1	0.0	0	1	0.0	0	0	0.0	0	0	0	2	1	0	0	0	0
1627863	Forward-Guard	107	49	2736.0	335	758	0.441952	182	482	0.377593	132	169	0.781065	84	328	412	119	76	43	86	197	984
2730	Center-Forward	1093	1045	36961.0	6689	11425	0.58547	9	68	0.132352	5096	9017	0.565154	3797	9766	13563	1568	1008	2120	3119	3536	18483
1628989	Guard-Forward	116	92	3257.0	453	1078	0.420222	229	586	0.390784	80	105	0.761904	83	333	416	345	100	44	173	253	1215
1629631	Forward-Guard	49	48	1522.0	220	533	0.412757	78	231	0.337662	84	109	0.770642	25	160	185	90	32	14	81	137	602
1628990	Forward-Guard	69	21	1330.0	164	349	0.469914	24	81	0.296296	65	104	0.625	45	229	274	54	47	12	49	99	417
201586	Forward	794	637	22715.0	4136	8036	0.514683	508	1413	0.359518	1166	1534	0.760104	1715	4104	5819	600	346	1660	1059	2238	9946
2738	Guard-Forward	1108	779	37033.0	4842	10398	0.465666	989	2966	0.333445	2783	3918	0.710311	1039	4592	5631	4821	1663	552	2110	2010	13456
101141	Forward	791	420	18571.0	3080	6937	0.443995	857	2342	0.365926	1214	1566	0.775223	1380	3186	4566	898	545	286	776	1941	8231
204060	Forward-Guard	456	253	11530.0	1349	3023	0.446245	772	1892	0.408033	297	398	0.746231	141	1322	1463	1617	455	68	714	850	3767
1627742	Forward	236	197	7594.0	1392	3013	0.461998	243	676	0.359467	766	1071	0.715219	199	995	1194	744	166	145	533	601	3793
202681	Guard	528	528	17827.0	4346	9332	0.465709	1119	2870	0.389895	2031	2316	0.876943	407	1548	1955	3013	699	187	1394	1171	11842
1628371	Forward	134	106	3480.0	466	1078	0.432282	132	403	0.327543	185	233	0.793991	172	560	732	142	142	206	149	270	1249
1628411	Forward	167	37	2934.0	266	653	0.40735	56	182	0.307692	167	210	0.795238	94	321	415	168	84	44	90	259	755
1628402	Guard	101	17	1695.0	276	653	0.422664	81	262	0.30916	92	123	0.747967	38	146	184	99	39	5	82	146	725
1628367	Guard-Forward	160	64	4013.0	746	1802	0.413984	133	455	0.292307	324	498	0.650602	164	548	712	305	157	92	323	434	1949
1628382	Forward	195	57	3872.0	505	1164	0.433848	183	557	0.328545	115	147	0.782312	91	419	510	202	69	33	79	232	1308
202704	Guard	540	338	13630.0	2597	6077	0.427349	623	1862	0.334586	1159	1352	0.857248	295	1304	1599	2376	384	62	1040	1047	6976
1628991	Forward-Center	107	105	2894.0	610	1244	0.490353	179	458	0.390829	262	345	0.75942	122	380	502	134	86	163	182	418	1661
1629713	Guard-Forward	29	0	213.0	29	74	0.391891	8	25	0.32	10	19	0.526315	6	24	30	15	6	9	8	15	76
2544	Forward	1245	1244	47870.0	12290	24395	0.503791	1828	5315	0.343932	7320	9961	0.734865	1491	7751	9242	9164	1999	943	4345	2289	33728
1628518	Forward	30	0	143.0	15	30	0.5	0	0	0.0	12	22	0.545454	16	28	44	7	4	6	4	15	42
1629610	Guard-Forward	3	0	12.0	1	3	0.333333	0	1	0.0	0	0	0.0	1	0	1	1	0	0	0	3	2
1629660	Guard-Forward	18	0	212.0	29	73	0.39726	11	31	0.354838	4	5	0.8	5	25	30	33	12	3	12	22	73
1628993	Forward	25	0	110.0	11	30	0.366666	1	2	0.5	8	14	0.571428	10	24	34	3	1	3	1	13	31
1629168	Forward	15	0	96.0	14	36	0.388888	4	13	0.307692	4	4	1.0	3	11	14	2	4	0	5	4	36
1629661	Forward	38	0	754.0	102	243	0.419753	66	166	0.39759	27	36	0.75	35	81	116	36	17	12	24	56	297
201949	Forward	620	219	12743.0	1928	4049	0.476166	307	1000	0.307	724	1044	0.693486	500	1718	2218	1302	478	551	895	1375	4887
1629640	Forward-Guard	4	0	12.0	2	5	0.4	0	0	0.0	0	0	0.0	0	3	3	0	0	0	0	0	4
1626169	Forward-Guard	302	64	6243.0	743	1993	0.372804	239	820	0.291463	281	368	0.763586	164	818	982	429	269	66	351	590	2006
204020	Guard	301	71	7740.0	1136	2642	0.429977	371	1036	0.358108	503	653	0.77029	170	786	956	735	267	136	349	572	3146
203999	Center	360	319	10397.0	2337	4474	0.522351	333	973	0.34224	1070	1299	0.82371	942	2539	3481	1941	398	253	884	1022	6077
1627745	Center	96	46	1372.0	185	275	0.672727	2	7	0.285714	92	136	0.67647	110	182	292	60	35	68	52	223	464
1626145	Guard	298	40	5337.0	609	1418	0.429478	159	465	0.341935	216	266	0.81203	63	399	462	1052	299	25	224	304	1593
1627884	Forward	148	32	2833.0	365	733	0.497953	60	212	0.283018	181	265	0.683018	193	319	512	94	101	94	86	290	971
201599	Center	861	711	23970.0	3282	4899	0.669932	1	11	0.090909	1602	3394	0.472009	2756	6537	9293	796	506	1389	1193	2265	8167
202709	Guard	578	115	12598.0	1566	3559	0.440011	275	833	0.330132	578	755	0.765562	290	1205	1495	1662	440	127	577	871	3985
1629662	Forward-Center	10	0	44.0	10	22	0.454545	6	12	0.5	3	3	1.0	1	7	8	1	1	1	1	6	29
1626163	Forward-Center	314	36	6969.0	1107	2620	0.422519	377	1081	0.348751	519	693	0.748917	241	1039	1280	523	145	118	274	497	3110
202683	Center	621	221	13658.0	2992	5506	0.543407	43	148	0.29054	1276	1646	0.775212	1829	2918	4747	531	253	293	962	1366	7303
1628379	Guard	164	44	3821.0	585	1327	0.440844	260	647	0.401854	183	212	0.863207	42	415	457	353	82	29	169	243	1613
203077	Forward	433	356	10858.0	1458	3072	0.474609	28	100	0.28	794	1111	0.714671	698	1690	2388	511	294	301	391	937	3738
1629663	Forward	9	0	55.0	8	19	0.421052	4	10	0.4	0	3	0.0	1	7	8	5	2	0	2	10	20
1628467	Forward	193	66	3960.0	485	1040	0.466346	200	562	0.355871	159	197	0.807106	243	588	831	172	77	178	121	369	1329
202688	Guard	437	346	12917.0	2219	5393	0.411459	685	1945	0.352185	1042	1292	0.806501	235	1121	1356	1731	380	74	1064	864	6165
1628995	Forward	125	61	3089.0	460	1241	0.370668	180	532	0.338345	218	312	0.698717	80	407	487	133	63	43	146	250	1318
1629723	Guard	5	0	30.0	2	4	0.5	0	2	0.0	0	0	0.0	0	2	2	2	0	0	0	1	4
1627788	Guard-Forward	112	18	1798.0	264	650	0.406153	142	397	0.357682	71	94	0.755319	29	196	225	101	56	15	62	148	741
1628436	Forward-Center	98	29	1584.0	221	568	0.389084	123	366	0.336065	65	83	0.783132	59	214	273	109	43	83	49	112	630
2594	Guard-Forward	1218	422	30961.0	4070	9202	0.442295	2425	5652	0.429051	1288	1469	0.876786	340	3266	3606	2100	798	401	1280	2498	11853
1629066	Forward	95	50	1717.0	259	565	0.458407	83	238	0.348739	86	114	0.754385	72	251	323	81	54	27	109	203	687
1628398	Forward	187	111	5715.0	1157	2568	0.450545	349	1040	0.335576	412	561	0.734402	186	855	1041	363	101	76	336	403	3075
203897	Guard-Forward	345	258	10563.0	2160	4852	0.445177	616	1647	0.374013	1071	1298	0.825115	158	1085	1243	1234	321	90	855	762	6007
1627746	Forward-Center	148	43	2595.0	429	872	0.491972	30	85	0.352941	181	242	0.747933	223	438	661	152	53	99	151	314	1069
203087	Guard-Forward	475	126	10052.0	1850	4165	0.444177	486	1438	0.337969	776	909	0.853685	249	1516	1765	758	346	171	402	776	4962
1629641	Guard-Forward	15	1	146.0	14	28	0.5	2	10	0.2	8	10	0.8	5	8	13	3	3	3	5	10	38
1629724	Forward	2	0	4.0	0	1	0.0	0	1	0.0	0	2	0.0	0	0	0	0	0	0	0	0	0
1627774	Forward	155	37	2105.0	317	692	0.458092	95	306	0.310457	71	101	0.70297	78	220	298	86	58	47	80	182	800
1627747	Guard	193	72	4824.0	830	1938	0.428276	226	677	0.333825	346	492	0.703252	133	555	688	654	192	47	343	371	2232
1628388	Forward	133	2	1161.0	191	385	0.496103	31	87	0.356321	35	57	0.614035	92	175	267	39	21	26	28	97	448
1629665	Guard	3	0	22.0	3	7	0.428571	0	3	0.0	2	2	1.0	0	0	0	1	0	0	1	2	8
201584	Guard	798	512	21686.0	2937	6512	0.451013	864	2227	0.387965	961	1127	0.852706	357	1744	2101	1345	791	209	753	1313	7699
1627814	Guard-Forward	83	34	1786.0	264	636	0.415094	91	270	0.337037	124	146	0.849315	48	267	315	132	64	4	73	136	743
203458	Center	452	180	8945.0	1382	2804	0.492867	94	285	0.329824	766	1110	0.69009	917	1912	2829	387	188	446	561	1204	3624
202695	Forward	506	479	15658.0	3357	6832	0.491364	723	1892	0.382135	1867	2188	0.85329	628	2616	3244	1329	903	339	800	867	9304
203086	Forward-Center	442	91	7081.0	952	1969	0.483494	322	822	0.391727	257	316	0.813291	318	1400	1718	391	82	127	303	956	2483
203081	Guard	598	598	21717.0	4735	10856	0.436164	1699	4580	0.37096	3193	3592	0.888919	370	2132	2502	3868	582	186	1652	1197	14362
1629642	Forward-Guard	39	5	495.0	55	128	0.429687	13	51	0.254901	26	39	0.666666	29	70	99	18	10	14	15	62	149
1626172	Forward	217	35	3004.0	406	699	0.580829	6	30	0.2	134	224	0.598214	347	461	808	204	101	130	106	402	952
201572	Center	765	727	23454.0	4951	10013	0.494457	500	1482	0.337381	2505	3159	0.792972	1623	3291	4914	1167	443	1374	1379	2065	12907
201577	Center	812	582	18294.0	3007	5673	0.530054	29	116	0.25	1148	1528	0.751308	1899	2269	4168	673	196	959	894	1592	7191
201567	Forward-Center	702	619	22435.0	4224	9538	0.44286	1194	3218	0.371037	3166	3824	0.827928	1957	5880	7837	1654	480	318	1384	1480	12808
200768	Guard	896	660	28247.0	4218	9967	0.423196	1645	4495	0.365962	3063	3791	0.807966	728	3111	3839	5517	1206	257	2059	2426	13144
1626168	Forward	338	81	5933.0	921	2149	0.428571	287	866	0.331408	314	448	0.700892	267	1139	1406	359	126	112	287	484	2443
101133	Center	609	124	10181.0	1181	2210	0.534389	8	46	0.173913	785	1280	0.613281	922	1741	2663	349	349	438	597	1610	3155
1627748	Forward-Center	243	58	3321.0	380	883	0.430351	120	370	0.324324	212	314	0.675159	192	463	655	141	86	156	125	423	1092
1629611	Guard-Forward	30	6	242.0	21	49	0.428571	2	11	0.181818	9	12	0.75	4	25	29	32	6	5	14	31	53
1626246	Center	211	18	2058.0	477	826	0.577481	6	18	0.333333	333	434	0.767281	286	553	839	116	48	78	152	256	1293
1628374	Forward-Center	166	165	5097.0	949	2207	0.429995	366	1027	0.356377	433	510	0.849019	210	1066	1276	224	115	95	245	317	2697
1628997	Forward	5	0	32.0	3	10	0.3	0	3	0.0	3	5	0.6	1	4	5	3	1	2	3	3	9
1628998	Forward	37	1	591.0	61	141	0.432624	14	54	0.259259	30	45	0.666666	28	76	104	50	27	6	25	57	166
1629725	Guard	2	0	11.0	1	4	0.25	0	0	0.0	0	0	0.0	0	1	1	1	1	0	0	0	2
1629103	Forward	21	4	368.0	49	130	0.376923	18	68	0.264705	12	12	1.0	7	65	72	10	6	7	12	40	128
1628412	Guard	94	2	1437.0	216	556	0.388489	46	154	0.298701	135	176	0.767045	37	138	175	236	51	14	102	108	613
1629726	Guard	15	0	196.0	23	50	0.46	18	42	0.428571	29	32	0.90625	6	17	23	10	3	1	7	26	93
202083	Guard	771	710	24717.0	3505	8260	0.424334	1628	4267	0.381532	1609	1952	0.824282	393	1959	2352	1672	819	153	990	1685	10247
1627775	Guard	184	42	3097.0	281	658	0.427051	88	283	0.310954	78	100	0.78	56	230	286	250	127	31	118	209	728
203468	Guard	458	361	13998.0	3205	7050	0.454609	946	2375	0.398315	977	1174	0.832197	274	1203	1477	1371	394	170	790	980	8333
204456	Guard	363	75	7861.0	1036	2105	0.492161	87	260	0.334615	186	240	0.775	171	861	1032	1726	432	59	568	531	2345
1629667	Forward-Center	2	0	7.0	2	5	0.4	0	1	0.0	0	0	0.0	1	0	1	0	0	0	0	0	4
203926	Forward	392	14	7866.0	1202	2593	0.463555	476	1151	0.413553	318	386	0.823834	142	719	861	327	75	40	238	549	3198
201580	Center-Forward	680	296	11795.0	2320	4038	0.574541	5	32	0.15625	776	1313	0.591012	1280	2214	3494	272	274	1061	649	1472	5421
203585	Guard	201	115	4465.0	462	1128	0.409574	186	551	0.337568	112	174	0.643678	188	452	640	277	110	41	142	340	1222
1629162	Guard	16	0	295.0	36	88	0.40909	13	41	0.317073	9	14	0.642857	3	23	26	55	16	0	12	15	94
